host=gl3111.arc-ts.umich.edu  python=/home/lpullela/miniconda3/envs/ssc_559/bin/python  start=Thu Sep  3 14:33:46 EDT 2026  k=5  mode=clean  block_size=search
Loading P1E_S1_C1
  Y: (576, 1236)  people=25  frames/person=[60, 61, 50, 48, 51, 35, 41, 56, 55, 49, 65, 50, 63, 38, 61, 48, 50, 49, 50, 30, 42, 60, 32, 39, 53]  min=30
Loading P1E_S1_C2
  Y: (576, 1031)  people=25  frames/person=[42, 48, 31, 35, 50, 45, 30, 32, 38, 40, 61, 41, 47, 33, 46, 36, 41, 45, 42, 36, 33, 50, 53, 33, 43]  min=30
Loading P1E_S1_C3
  Y: (576, 453)  people=25  frames/person=[15, 22, 16, 16, 17, 13, 14, 19, 14, 25, 26, 12, 21, 18, 22, 19, 13, 19, 16, 15, 8, 15, 30, 20, 28]  min=8
  warning: 24 people have fewer than 30 available frames (kept all)
Loading P1E_S2_C1
  Y: (576, 1256)  people=25  frames/person=[65, 50, 50, 51, 53, 48, 49, 60, 33, 48, 61, 58, 52, 32, 55, 35, 45, 53, 40, 53, 51, 65, 64, 42, 43]  min=32
Loading P1E_S2_C2
  Y: (576, 1042)  people=25  frames/person=[33, 48, 38, 41, 53, 36, 39, 47, 51, 36, 55, 44, 43, 25, 42, 41, 37, 45, 41, 38, 40, 54, 49, 33, 33]  min=25
  warning: 1 people have fewer than 30 available frames (kept all)
Loading P1E_S2_C3
  Y: (576, 816)  people=25  frames/person=[36, 33, 28, 32, 42, 37, 31, 36, 31, 23, 42, 36, 35, 20, 33, 33, 32, 32, 32, 29, 32, 42, 38, 27, 24]  min=20
  warning: 6 people have fewer than 30 available frames (kept all)
Loading P1E_S3_C1
  Y: (576, 1255)  people=25  frames/person=[43, 39, 47, 52, 58, 96, 42, 31, 79, 33, 67, 55, 44, 34, 40, 48, 54, 77, 45, 41, 46, 53, 56, 38, 37]  min=31
Loading P1E_S3_C2
  Y: (576, 1126)  people=25  frames/person=[57, 56, 35, 40, 49, 75, 34, 40, 70, 26, 65, 54, 43, 28, 32, 43, 48, 31, 36, 33, 42, 71, 57, 30, 31]  min=26
  warning: 2 people have fewer than 30 available frames (kept all)
Loading P1E_S3_C3
  Y: (576, 866)  people=25  frames/person=[43, 36, 24, 33, 37, 47, 29, 37, 55, 18, 40, 40, 31, 22, 30, 39, 35, 45, 30, 28, 30, 50, 42, 20, 25]  min=18
  warning: 7 people have fewer than 30 available frames (kept all)
Loading P1E_S4_C1
  Y: (576, 1247)  people=25  frames/person=[58, 54, 34, 56, 50, 59, 50, 56, 74, 38, 75, 35, 46, 31, 53, 40, 57, 32, 56, 33, 48, 67, 59, 48, 38]  min=31
Loading P1E_S4_C2
  Y: (576, 1051)  people=25  frames/person=[37, 37, 41, 46, 41, 49, 38, 45, 65, 30, 39, 48, 50, 34, 43, 36, 47, 52, 45, 37, 38, 50, 30, 37, 36]  min=30
Loading P1E_S4_C3
  Y: (576, 719)  people=25  frames/person=[28, 29, 22, 29, 24, 36, 31, 29, 33, 25, 37, 19, 28, 21, 25, 27, 25, 41, 27, 29, 26, 31, 45, 29, 23]  min=19
  warning: 18 people have fewer than 30 available frames (kept all)
Loading P1L_S1_C1
  Y: (576, 1391)  people=25  frames/person=[65, 68, 43, 64, 47, 40, 58, 33, 75, 41, 58, 72, 58, 49, 66, 67, 65, 43, 59, 57, 58, 51, 67, 32, 55]  min=32
Loading P1L_S1_C2
  Y: (576, 1309)  people=25  frames/person=[30, 65, 37, 63, 66, 54, 52, 52, 43, 49, 71, 49, 58, 48, 54, 66, 56, 36, 48, 49, 55, 66, 52, 39, 51]  min=30
Loading P1L_S1_C3
  Y: (576, 565)  people=25  frames/person=[27, 29, 20, 26, 19, 25, 22, 12, 28, 25, 20, 25, 23, 18, 21, 23, 25, 26, 23, 21, 18, 18, 30, 18, 23]  min=12
  warning: 24 people have fewer than 30 available frames (kept all)
Loading P1L_S2_C1
  Y: (576, 1470)  people=25  frames/person=[73, 68, 53, 64, 65, 41, 73, 55, 37, 31, 82, 75, 63, 45, 34, 48, 74, 84, 71, 64, 62, 65, 48, 33, 62]  min=31
Loading P1L_S2_C2
  Y: (576, 1393)  people=25  frames/person=[64, 65, 49, 62, 69, 69, 63, 61, 80, 34, 89, 57, 53, 52, 55, 38, 30, 30, 66, 36, 57, 51, 73, 41, 49]  min=30
Loading P1L_S2_C3
  Y: (576, 897)  people=25  frames/person=[40, 36, 29, 28, 35, 37, 36, 36, 50, 28, 55, 46, 34, 31, 35, 32, 30, 48, 37, 29, 36, 39, 45, 19, 26]  min=19
  warning: 6 people have fewer than 30 available frames (kept all)
Loading P1L_S3_C1
  Y: (576, 1329)  people=25  frames/person=[31, 33, 30, 51, 74, 75, 59, 65, 66, 43, 47, 39, 65, 50, 58, 71, 67, 36, 57, 35, 62, 31, 74, 59, 51]  min=30
Loading P1L_S3_C2
  Y: (576, 1472)  people=25  frames/person=[78, 38, 48, 51, 54, 71, 61, 71, 32, 50, 75, 38, 72, 63, 48, 67, 49, 87, 52, 56, 58, 85, 73, 56, 39]  min=32
Loading P1L_S3_C3
  Y: (576, 1105)  people=25  frames/person=[48, 44, 38, 38, 39, 45, 35, 55, 52, 26, 81, 39, 36, 36, 44, 54, 42, 61, 38, 31, 34, 53, 51, 44, 41]  min=26
  warning: 1 people have fewer than 30 available frames (kept all)
Loading P1L_S4_C1
  Y: (576, 1443)  people=25  frames/person=[50, 69, 44, 41, 78, 43, 32, 71, 45, 65, 59, 39, 56, 57, 68, 69, 70, 73, 51, 63, 47, 70, 57, 52, 74]  min=32
Loading P1L_S4_C2
  Y: (576, 1327)  people=25  frames/person=[71, 34, 39, 54, 63, 67, 52, 39, 52, 56, 59, 50, 51, 53, 63, 50, 71, 63, 48, 35, 31, 71, 43, 52, 60]  min=31
Loading P1L_S4_C3
  Y: (576, 880)  people=25  frames/person=[37, 41, 23, 26, 32, 34, 22, 32, 50, 29, 38, 44, 31, 34, 37, 39, 39, 39, 38, 26, 25, 50, 41, 33, 40]  min=22
  warning: 6 people have fewer than 30 available frames (kept all)
sequences=24  people=25  k=5
frames/person ~ Unif[30, 100]
down_hw=24  sigmas=(0.0,)  n_trials=50  known_k=True  csv=split_k5_clean_min30_trials50_knownk_scaled_bsearchk5.csv
SSC-Block-TV block_size searched in [2, 12]
train 0 k=5  people=['0006', '0013', '0014', '0022', '0027']
train 1 k=5  people=['0004', '0009', '0019', '0025', '0026']
train 2 k=5  people=['0001', '0005', '0011', '0023', '0024']
train 3 k=5  people=['0007', '0010', '0015', '0016', '0021']
test    k=5  people=['0003', '0012', '0017', '0018', '0020']
methods=['SSC-Block-TV', 'OSC', 'TKSS', 'BDOSC', 'Gram-NCut']  append=False  hetero_noise=False  no_tune=False
σ=0.0: train mats=96  test mats=24
pooled train mats for tuning=96

============================================================
BDOSC: skip tuning, fixed lambda_1=0.2, lambda_2=1, gamma_1=0.01, p=1.1, max_iter=50
  wrote /nfs/turbo/umms-minjilab/lpullela/icassp_ssc_tv2/surveillance_dataset/split_k5_clean_min30_trials50_knownk_scaled_params_bsearchk5.json

============================================================
Gram-NCut: skip tuning, fixed 
  wrote /nfs/turbo/umms-minjilab/lpullela/icassp_ssc_tv2/surveillance_dataset/split_k5_clean_min30_trials50_knownk_scaled_params_bsearchk5.json

============================================================
--- tune SSC-Block-TV over 96 train mats  n_trials=100 (4 params) ---
  SSC-Block-TV trial 0: mean ARI=0.5994  n=96  34.8s  lambda_e=1, lambda_z=0.1, gamma_q=0.1, block_size=5
  Gram-NCut: k_hat=5  ACC=0.7149  NMI=0.7969  ARI=0.6310  0.1s

=== P1E_S1_C1 train[1] k=5  dim=576  frames=212  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9858  NMI=0.9682  ARI=0.9672  0.4s
  OSC: k_hat=5  ACC=0.9906  NMI=0.9764  ARI=0.9778  0.5s
  TKSS: k_hat=5  ACC=0.8632  NMI=0.7841  ARI=0.7142  0.1s
  BDOSC: k_hat=5  ACC=0.8868  NMI=0.8030  ARI=0.7534  2.7s
  Gram-NCut: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.1s

=== P1E_S1_C1 train[2] k=5  dim=576  frames=265  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.7509  NMI=0.8702  ARI=0.7373  0.6s
  OSC: k_hat=5  ACC=0.4943  NMI=0.6914  ARI=0.3997  0.8s
  TKSS: k_hat=5  ACC=0.9245  NMI=0.8496  ARI=0.8252  0.1s
  BDOSC: k_hat=5  ACC=0.8340  NMI=0.7842  ARI=0.6694  4.2s
  Gram-NCut: k_hat=5  ACC=0.4943  NMI=0.6914  ARI=0.3997  0.1s

=== P1E_S1_C1 train[3] k=5  dim=576  frames=242  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.6777  NMI=0.7730  ARI=0.5926  0.5s
  OSC: k_hat=5  ACC=0.6818  NMI=0.7756  ARI=0.5979  0.7s
  TKSS: k_hat=5  ACC=0.8843  NMI=0.8065  ARI=0.7445  0.0s
  BDOSC: k_hat=5  ACC=0.6529  NMI=0.7082  ARI=0.5514  3.5s
  Gram-NCut: k_hat=5  ACC=0.6818  NMI=0.7637  ARI=0.5923  0.1s

=== P1E_S1_C2 train[0] k=5  dim=576  frames=231  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9827  NMI=0.9550  ARI=0.9573  0.5s
  OSC: k_hat=5  ACC=0.9524  NMI=0.9114  ARI=0.8828  0.6s
  TKSS: k_hat=5  ACC=0.8225  NMI=0.7602  ARI=0.6720  0.0s
  BDOSC: k_hat=5  ACC=0.8528  NMI=0.8034  ARI=0.6848  3.2s
  Gram-NCut: k_hat=5  ACC=0.9524  NMI=0.9114  ARI=0.8828  0.1s

=== P1E_S1_C2 train[1] k=5  dim=576  frames=188  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9574  NMI=0.9258  ARI=0.8824  0.3s
  OSC: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.4s
  TKSS: k_hat=5  ACC=0.8245  NMI=0.7435  ARI=0.6417  0.1s
  BDOSC: k_hat=5  ACC=0.9096  NMI=0.8455  ARI=0.7742  2.1s
  Gram-NCut: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.0s

=== P1E_S1_C2 train[2] k=5  dim=576  frames=198  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.7424  NMI=0.8087  ARI=0.6772  0.4s
  OSC: k_hat=5  ACC=0.4899  NMI=0.5881  ARI=0.3048  0.5s
  TKSS: k_hat=5  ACC=0.9091  NMI=0.8343  ARI=0.7955  0.0s
  BDOSC: k_hat=5  ACC=0.8030  NMI=0.7643  ARI=0.6177  2.3s
  Gram-NCut: k_hat=5  ACC=0.4848  NMI=0.5817  ARI=0.2964  0.1s

=== P1E_S1_C2 train[3] k=5  dim=576  frames=199  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.6884  NMI=0.8021  ARI=0.6488  0.4s
  OSC: k_hat=5  ACC=0.6834  NMI=0.8020  ARI=0.6484  0.5s
  TKSS: k_hat=5  ACC=0.9347  NMI=0.8611  ARI=0.8444  0.1s
  BDOSC: k_hat=5  ACC=0.7186  NMI=0.8363  ARI=0.7019  2.4s
  Gram-NCut: k_hat=5  ACC=0.6884  NMI=0.8021  ARI=0.6488  0.1s

=== P1E_S1_C3 train[0] k=5  dim=576  frames=98  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9082  NMI=0.8415  ARI=0.7960  0.1s
  OSC: k_hat=5  ACC=0.9694  NMI=0.9420  ARI=0.9241  0.2s
  TKSS: k_hat=5  ACC=0.8265  NMI=0.7447  ARI=0.6416  0.0s
  BDOSC: k_hat=5  ACC=0.9592  NMI=0.9173  ARI=0.9022  0.6s
  Gram-NCut: k_hat=5  ACC=0.8571  NMI=0.8155  ARI=0.7372  0.0s

=== P1E_S1_C3 train[1] k=5  dim=576  frames=93  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9785  NMI=0.9546  ARI=0.9423  0.1s
  OSC: k_hat=5  ACC=0.9785  NMI=0.9546  ARI=0.9423  0.2s
  TKSS: k_hat=5  ACC=0.7634  NMI=0.7521  ARI=0.6334  0.0s
  BDOSC: k_hat=5  ACC=0.9140  NMI=0.8456  ARI=0.7820  0.6s
  Gram-NCut: k_hat=5  ACC=0.9785  NMI=0.9546  ARI=0.9423  0.0s

=== P1E_S1_C3 train[2] k=5  dim=576  frames=68  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9559  NMI=0.9126  ARI=0.8920  0.1s
  OSC: k_hat=5  ACC=0.8676  NMI=0.8655  ARI=0.7952  0.1s
  TKSS: k_hat=5  ACC=0.8235  NMI=0.7526  ARI=0.6530  0.0s
  BDOSC: k_hat=5  ACC=0.7206  NMI=0.7713  ARI=0.6209  0.3s
  Gram-NCut: k_hat=5  ACC=0.8529  NMI=0.8631  ARI=0.7887  0.0s

=== P1E_S1_C3 train[3] k=5  dim=576  frames=87  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9540  NMI=0.9088  ARI=0.8856  0.1s
  OSC: k_hat=5  ACC=0.9655  NMI=0.9425  ARI=0.9258  0.1s
  TKSS: k_hat=5  ACC=0.8851  NMI=0.8046  ARI=0.7438  0.0s
  BDOSC: k_hat=5  ACC=0.9310  NMI=0.8756  ARI=0.8451  0.5s
  Gram-NCut: k_hat=5  ACC=0.9655  NMI=0.9425  ARI=0.9258  0.0s

=== P1E_S2_C1 train[0] k=5  dim=576  frames=268  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9739  NMI=0.9344  ARI=0.9342  0.6s
  OSC: k_hat=5  ACC=0.8358  NMI=0.7585  ARI=0.6468  0.8s
  TKSS: k_hat=5  ACC=0.8918  NMI=0.8151  ARI=0.7654  0.2s
  BDOSC: k_hat=5  ACC=0.9067  NMI=0.8847  ARI=0.8065  4.1s
  Gram-NCut: k_hat=5  ACC=0.7351  NMI=0.7386  ARI=0.6123  0.1s

=== P1E_S2_C1 train[1] k=5  dim=576  frames=250  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.6s
  OSC: k_hat=5  ACC=0.9440  NMI=0.9228  ARI=0.8898  0.7s
  TKSS: k_hat=5  ACC=0.9320  NMI=0.8584  ARI=0.8357  0.1s
  BDOSC: k_hat=5  ACC=0.7240  NMI=0.6813  ARI=0.4763  3.7s
  Gram-NCut: k_hat=5  ACC=0.9800  NMI=0.9595  ARI=0.9557  0.1s

=== P1E_S2_C1 train[2] k=5  dim=576  frames=265  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.7736  NMI=0.8786  ARI=0.7717  0.6s
  OSC: k_hat=5  ACC=0.5208  NMI=0.6936  ARI=0.4313  0.8s
  TKSS: k_hat=5  ACC=0.8340  NMI=0.7419  ARI=0.6598  0.1s
  BDOSC: k_hat=5  ACC=0.8717  NMI=0.8107  ARI=0.7639  4.2s
  Gram-NCut: k_hat=5  ACC=0.5208  NMI=0.6936  ARI=0.4313  0.1s

=== P1E_S2_C1 train[3] k=5  dim=576  frames=232  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.7845  NMI=0.8848  ARI=0.7929  0.5s
  OSC: k_hat=5  ACC=0.5216  NMI=0.7308  ARI=0.5266  0.6s
  TKSS: k_hat=5  ACC=0.8190  NMI=0.7632  ARI=0.6787  0.1s
  BDOSC: k_hat=5  ACC=0.6293  NMI=0.6925  ARI=0.5198  3.2s
  Gram-NCut: k_hat=5  ACC=0.5259  NMI=0.7312  ARI=0.5274  0.1s

=== P1E_S2_C2 train[0] k=5  dim=576  frames=223  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9731  NMI=0.9459  ARI=0.9239  0.5s
  OSC: k_hat=5  ACC=0.9552  NMI=0.9093  ARI=0.8829  0.6s
  TKSS: k_hat=5  ACC=0.7354  NMI=0.6879  ARI=0.5511  0.0s
  BDOSC: k_hat=5  ACC=0.9103  NMI=0.8426  ARI=0.7814  3.0s
  Gram-NCut: k_hat=5  ACC=0.9417  NMI=0.8904  ARI=0.8563  0.1s

=== P1E_S2_C2 train[1] k=5  dim=576  frames=196  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9898  NMI=0.9702  ARI=0.9743  0.4s
  OSC: k_hat=5  ACC=0.9847  NMI=0.9598  ARI=0.9622  0.5s
  TKSS: k_hat=5  ACC=0.9490  NMI=0.8871  ARI=0.8737  0.1s
  BDOSC: k_hat=5  ACC=0.9796  NMI=0.9492  ARI=0.9494  2.3s
  Gram-NCut: k_hat=5  ACC=0.9694  NMI=0.9325  ARI=0.9249  0.0s

=== P1E_S2_C2 train[2] k=5  dim=576  frames=219  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9589  NMI=0.9318  ARI=0.9004  0.5s
  OSC: k_hat=5  ACC=0.9635  NMI=0.9367  ARI=0.9104  0.6s
  TKSS: k_hat=5  ACC=0.8219  NMI=0.7354  ARI=0.6394  0.0s
  BDOSC: k_hat=5  ACC=0.8995  NMI=0.8309  ARI=0.7666  2.9s
  Gram-NCut: k_hat=5  ACC=0.7671  NMI=0.8444  ARI=0.7017  0.1s

=== P1E_S2_C2 train[3] k=5  dim=576  frames=192  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.7344  NMI=0.7841  ARI=0.6284  0.3s
  OSC: k_hat=5  ACC=0.7552  NMI=0.7905  ARI=0.6459  0.4s
  TKSS: k_hat=5  ACC=0.8854  NMI=0.8105  ARI=0.7562  0.0s
  BDOSC: k_hat=5  ACC=0.8958  NMI=0.8491  ARI=0.7792  2.2s
  Gram-NCut: k_hat=5  ACC=0.7552  NMI=0.7905  ARI=0.6459  0.0s

=== P1E_S2_C3 train[0] k=5  dim=576  frames=173  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.3s
  OSC: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.4s
  TKSS: k_hat=5  ACC=0.6994  NMI=0.6723  ARI=0.5182  0.1s
  BDOSC: k_hat=5  ACC=0.9827  NMI=0.9503  ARI=0.9563  1.8s
  Gram-NCut: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.0s

=== P1E_S2_C3 train[1] k=5  dim=576  frames=156  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9167  NMI=0.8973  ARI=0.8142  0.3s
  OSC: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.3s
  TKSS: k_hat=5  ACC=0.9167  NMI=0.8340  ARI=0.8011  0.0s
  BDOSC: k_hat=5  ACC=0.9679  NMI=0.9159  ARI=0.9170  1.5s
  Gram-NCut: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.0s

=== P1E_S2_C3 train[2] k=5  dim=576  frames=173  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.8902  NMI=0.8684  ARI=0.7916  0.3s
  OSC: k_hat=5  ACC=0.8960  NMI=0.8801  ARI=0.8064  0.4s
  TKSS: k_hat=5  ACC=0.9133  NMI=0.8403  ARI=0.8054  0.1s
  BDOSC: k_hat=5  ACC=0.6879  NMI=0.8017  ARI=0.6393  1.8s
  Gram-NCut: k_hat=5  ACC=0.8960  NMI=0.8801  ARI=0.8064  0.0s

=== P1E_S2_C3 train[3] k=5  dim=576  frames=160  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.7750  NMI=0.8638  ARI=0.7654  0.3s
  OSC: k_hat=5  ACC=0.7750  NMI=0.8515  ARI=0.7507  0.3s
  TKSS: k_hat=5  ACC=0.8250  NMI=0.7690  ARI=0.6633  0.1s
  BDOSC: k_hat=5  ACC=0.8812  NMI=0.8275  ARI=0.7842  1.6s
  Gram-NCut: k_hat=5  ACC=0.7750  NMI=0.8515  ARI=0.7507  0.0s

=== P1E_S3_C1 train[0] k=5  dim=576  frames=258  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9186  NMI=0.8932  ARI=0.8054  0.5s
  OSC: k_hat=5  ACC=0.6589  NMI=0.7638  ARI=0.5816  0.7s
  TKSS: k_hat=5  ACC=0.7403  NMI=0.7113  ARI=0.5879  0.2s
  BDOSC: k_hat=5  ACC=0.4884  NMI=0.6282  ARI=0.3660  4.1s
  Gram-NCut: k_hat=5  ACC=0.6550  NMI=0.7605  ARI=0.5778  0.1s

=== P1E_S3_C1 train[1] k=5  dim=576  frames=237  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.8903  NMI=0.8715  ARI=0.7935  0.5s
  OSC: k_hat=5  ACC=0.8903  NMI=0.8546  ARI=0.7624  0.6s
  TKSS: k_hat=5  ACC=0.9283  NMI=0.8736  ARI=0.8360  0.1s
  BDOSC: k_hat=5  ACC=0.7890  NMI=0.7901  ARI=0.6900  3.4s
  Gram-NCut: k_hat=5  ACC=0.8903  NMI=0.8546  ARI=0.7624  0.1s

=== P1E_S3_C1 train[2] k=5  dim=576  frames=273  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.7399  NMI=0.7929  ARI=0.6726  0.6s
  OSC: k_hat=5  ACC=0.6740  NMI=0.7640  ARI=0.5808  0.8s
  TKSS: k_hat=5  ACC=0.8718  NMI=0.7852  ARI=0.7143  0.1s
  BDOSC: k_hat=5  ACC=0.6337  NMI=0.6752  ARI=0.4474  4.7s
  Gram-NCut: k_hat=5  ACC=0.5275  NMI=0.6632  ARI=0.3723  0.1s

=== P1E_S3_C1 train[3] k=5  dim=576  frames=250  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.6080  NMI=0.6663  ARI=0.4577  0.6s
  OSC: k_hat=5  ACC=0.5360  NMI=0.6497  ARI=0.4244  0.7s
  TKSS: k_hat=5  ACC=0.6080  NMI=0.7161  ARI=0.5634  0.1s
  BDOSC: k_hat=5  ACC=0.7080  NMI=0.8246  ARI=0.6590  3.8s
  Gram-NCut: k_hat=5  ACC=0.5360  NMI=0.6497  ARI=0.4244  0.1s

=== P1E_S3_C2 train[0] k=5  dim=576  frames=232  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9052  NMI=0.8653  ARI=0.7728  0.5s
  OSC: k_hat=5  ACC=0.9009  NMI=0.8517  ARI=0.7619  0.6s
  TKSS: k_hat=5  ACC=0.7284  NMI=0.7218  ARI=0.6110  0.3s
  BDOSC: k_hat=5  ACC=0.8879  NMI=0.8032  ARI=0.7338  3.2s
  Gram-NCut: k_hat=5  ACC=0.9095  NMI=0.8578  ARI=0.7779  0.1s

=== P1E_S3_C2 train[1] k=5  dim=576  frames=204  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9412  NMI=0.9003  ARI=0.8699  0.4s
  OSC: k_hat=5  ACC=0.9853  NMI=0.9595  ARI=0.9598  0.5s
  TKSS: k_hat=5  ACC=0.8382  NMI=0.7481  ARI=0.6527  0.0s
  BDOSC: k_hat=5  ACC=0.9510  NMI=0.9042  ARI=0.9004  2.6s
  Gram-NCut: k_hat=5  ACC=0.9853  NMI=0.9595  ARI=0.9598  0.1s

=== P1E_S3_C2 train[2] k=5  dim=576  frames=280  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.7679  NMI=0.8218  ARI=0.6809  0.6s
  OSC: k_hat=5  ACC=0.5821  NMI=0.6786  ARI=0.4461  0.8s
  TKSS: k_hat=5  ACC=0.8929  NMI=0.8256  ARI=0.7689  0.2s
  BDOSC: k_hat=5  ACC=0.8536  NMI=0.7884  ARI=0.7201  4.8s
  Gram-NCut: k_hat=5  ACC=0.5857  NMI=0.6800  ARI=0.4490  0.1s

=== P1E_S3_C2 train[3] k=5  dim=576  frames=222  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.5811  NMI=0.7097  ARI=0.4847  0.5s
  OSC: k_hat=5  ACC=0.5721  NMI=0.7235  ARI=0.4924  0.6s
  TKSS: k_hat=5  ACC=0.5946  NMI=0.6685  ARI=0.5055  0.0s
  BDOSC: k_hat=5  ACC=0.7027  NMI=0.7705  ARI=0.6220  3.0s
  Gram-NCut: k_hat=5  ACC=0.5766  NMI=0.7242  ARI=0.4941  0.1s

=== P1E_S3_C3 train[0] k=5  dim=576  frames=170  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9941  NMI=0.9842  ARI=0.9888  0.3s
  OSC: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.4s
  TKSS: k_hat=5  ACC=0.7882  NMI=0.7270  ARI=0.6164  0.0s
  BDOSC: k_hat=5  ACC=0.9824  NMI=0.9549  ARI=0.9564  1.8s
  Gram-NCut: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.0s

=== P1E_S3_C3 train[1] k=5  dim=576  frames=150  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.3s
  OSC: k_hat=5  ACC=1.0000  NMI=1.0000  ARI=1.0000  0.3s
  TKSS: k_hat=5  ACC=0.8333  NMI=0.7476  ARI=0.6455  0.0s
  BDOSC: k_hat=5  ACC=0.9733  NMI=0.9363  ARI=0.9315  1.3s
  Gram-NCut: k_hat=5  ACC=0.9867  NMI=0.9634  ARI=0.9694  0.0s

=== P1E_S3_C3 train[2] k=5  dim=576  frames=211  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.7393  NMI=0.8374  ARI=0.6914  0.4s
  OSC: k_hat=5  ACC=0.7393  NMI=0.8374  ARI=0.6914  0.5s
  TKSS: k_hat=5  ACC=0.9005  NMI=0.8189  ARI=0.7714  0.0s
  BDOSC: k_hat=5  ACC=0.8957  NMI=0.8493  ARI=0.7891  2.7s
  Gram-NCut: k_hat=5  ACC=0.7393  NMI=0.8374  ARI=0.6914  0.1s

=== P1E_S3_C3 train[3] k=5  dim=576  frames=167  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.7425  NMI=0.8430  ARI=0.7152  0.3s
  OSC: k_hat=5  ACC=0.7425  NMI=0.8708  ARI=0.7394  0.4s
  TKSS: k_hat=5  ACC=0.6946  NMI=0.6859  ARI=0.5381  0.0s
  BDOSC: k_hat=5  ACC=0.9401  NMI=0.8844  ARI=0.8758  1.7s
  Gram-NCut: k_hat=5  ACC=0.7425  NMI=0.8708  ARI=0.7394  0.0s

=== P1E_S4_C1 train[0] k=5  dim=576  frames=231  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9957  NMI=0.9863  ARI=0.9880  0.5s
  OSC: k_hat=5  ACC=0.7446  NMI=0.8163  ARI=0.6555  0.6s
  TKSS: k_hat=5  ACC=0.7143  NMI=0.7279  ARI=0.6035  0.1s
  BDOSC: k_hat=5  ACC=0.8571  NMI=0.7754  ARI=0.6640  3.2s
  Gram-NCut: k_hat=5  ACC=0.7619  NMI=0.8525  ARI=0.6836  0.1s

=== P1E_S4_C1 train[1] k=5  dim=576  frames=248  σ=0.0 ===
  SSC-Block-TV: k_hat=5  ACC=0.9919  NMI=0.9783  ARI=0.9788  0.5s
  OSC: k_hat=5  ACC=0.9758  NMI=0.9516  ARI=0.9389  0.7s
  TKSS: k_hat=5  ACC=0.8387  NMI=0.7675  ARI=0.6839  0.1s
  BDOSC: k_hat=5  ACC=0.8347  NMI=0.8006  ARI=0.6884  3.6s
  Gram-NCut: k_hat=5  ACC=0.9758  NMI=0.9516  ARI=0.9389  0.1s

